http://gallica.bnf.fr/ark:/12148/bpt6k127324q,http://gallica.bnf.fr/ark:/12148/btv1b9016439p.lowres,"La Passion d'Edmond Haraucourt. Drame sacré en six parties, musique de Jean Sébastien Bach... : [affiche] / Mucha",0
http://gallica.bnf.fr/ark:/12148/bpt6k127324q,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg,0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG,0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG?width=300,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG?width=300,0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg,0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg?width=300,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg?width=300,0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53118284d.lowres,La mise en scène du Vaisseau fantôme : [3 photogr.] / [texte] par José Beckmans,0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090534x.lowres,"Lettre de Pierre Louys à Claude Debussy, [Alger, vers le 25 février 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904138.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], dimanche 28 octobre 1900 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904227.lowres,"Lettres de Claude Debussy à Pierre Louys, [Paris], mardi soir [avant le 7 février 1901, ca 15 janvier 1901], s. d. [ca 18-20 janvier 1901] et jeudi soir [24 ou 31 janvier 1901] (manuscrit autographe)",0
