http://gallica.bnf.fr/ark:/12148/bpt6k127324q,http://gallica.bnf.fr/ark:/12148/btv1b9016439p.thumbnail,"La Passion d'Edmond Haraucourt. Drame sacré en six parties, musique de Jean Sébastien Bach... : [affiche] / Mucha"
http://gallica.bnf.fr/ark:/12148/bpt6k127324q,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG?width=300,http://commons.wikimedia.org/wiki/Special:FilePath/Claude_Debussy_Paul_Nadar_1909.JPG?width=300
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg?width=300,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Wolff_01.jpg?width=300
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53118284d.thumbnail,La mise en scène du Vaisseau fantôme : [3 photogr.] / [texte] par José Beckmans
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090534x.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Alger, vers le 25 février 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904138.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], dimanche 28 octobre 1900 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904227.thumbnail,"Lettres de Claude Debussy à Pierre Louys, [Paris], mardi soir [avant le 7 février 1901, ca 15 janvier 1901], s. d. [ca 18-20 janvier 1901] et jeudi soir [24 ou 31 janvier 1901] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905160.thumbnail,"Lettre de Pierre Louys à Claude Debussy, Barcelone, 25 octobre [1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090518w.thumbnail,"Lettre de Pierre Louÿs à Claude Debussy, [Paris, vers le 21 janvier 1901 et vers le 1er février 1901] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53032635k.thumbnail,"Lettre de Camille Saint-Saëns à Adolphe Boschot, Alger, 19 janvier 1920 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090497c.thumbnail,"Lettre de Pierre Louys à Claude Debussy, Séville, [8 mars 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090477j.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi 6 février 1900 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905143.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, 1er février 1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311627.thumbnail,"Lettre d'Edouard Colonne à Emma Debussy, Paris, 31 décembre 1908 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53033846j.thumbnail,"[Lettre d'Emma Debussy à André Caplet, St-Jean-de-Luz (septembre ou octobre 1918)] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311377.thumbnail,"[Lettre de Claude Debussy à Emma Debussy, Wien [Vienne], 2 décembre 1910] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090425k.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi 9 mars 1897 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530340422.thumbnail,"[Lettre d'Emma Debussy à André Caplet, Saint-Jean-de-Luz, 20 juin (1918)] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530865962.thumbnail,"Lettre de Camille Saint-Saëns à Philippe Bellenot, San Francisco, 22 juin 1915 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031156m.thumbnail,"[Lettres d'Erik Satie à Emma Debussy, Arcueil, 31 janvier 1915, ?, 8 mars 1917] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530338938.thumbnail,"[Lettre d'Emma Debussy à André Caplet, non datée (20 septembre 1920)] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53033980w.thumbnail,"[Lettre d'Emma Debussy à André Caplet, non datée (ca janvier 1921)] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530866520.thumbnail,"Lettres de Camille Saint-Saëns à Philippe Bellenot, Marseille, 3, 4 décembre 1920 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090489v.thumbnail,"Carte de Pierre Louys à Claude Debussy, [Paris, 8 décembre 1894] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b9052322x.thumbnail,"Inauguration du monument élevé à Claude Débussy : Jean et Joël Martel, les deux sculpteurs du monument de Claude Debussy : [photographie de presse] / Agence Mondial"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b9052344h.thumbnail,"Inauguration du monument élevé à Claude Débussy : Jean et Joël Martel, les deux sculpteurs du monument de Claude Debussy : [photographie de presse] / Agence Mondial"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b90523611.thumbnail,"Inauguration du monument élevé à Claude Débussy : Jean et Joël Martel, les deux sculpteurs du monument de Claude Debussy : [photographie de presse] / Agence Mondial"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031124g.thumbnail,"[Télégrammes et lettre de Claude Debussy à Emma Debussy, La Haye, Amsterdam, 28 février 1914 et 1er mars 1914] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311320.thumbnail,"[Lettre de Claude Debussy à Emma Debussy, Moscou, du 4 au dimanche 7 décembre 1913] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031151c.thumbnail,"[Télégramme et lettre de Claude Debussy à Emma Debussy, Amsterdam, 27 février 1914] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031154q.thumbnail,"[Télégramme et lettre de Claude Debussy à Emma Debussy, Budapest, 3 décembre 1910] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031158h.thumbnail,"[Lettre de Claude Debussy à Emma Debussy, Moscou, 7 et 8 décembre 1913] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031165k.thumbnail,"[Lettre de Claude Debussy à Emma Debussy, Wien [Vienne], 29 novembre et 30 novembre 1910, télégramme du 30 novembre 1910] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53087306x.thumbnail,"Lettre de Camille Saint-Saëns à Gabriel Astruc, [19 mai 1911] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090412t.thumbnail,"Carte de visite de Claude Debussy à Pierre Louys, Paris [12 octobre 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090414q.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris, 5 mai 1901] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904155.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris, début 1902] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090419z.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris, avant le 9 décembre 1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090420b.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris, 16 décembre 1900] (manuscrit autographe)"
