ark:/12148/bpt6k88042756@BOLERO ; LA VALSE / M. RAVEL ; l\'orchestre de Philadelphie Dir : E. ORMANDY@1955@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ormandy, Eugene (1899-1985). Direction d\'orchestre \|Philadelphia orchestra. Interprète \|Philadelphia orchestra. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88006775@Rip / Planquette, comp. ; Michel Dens, BAR (Rip) ; Claude Devos, T (Jack) ; Julien Giovanetti, BAR (Derrick)... [et al.] ; Choeurs Raymond Saint Paul ; orchestre des Concerts Colonne ; Jules Gressier, dir.@1958@musique dramatique vocale|@@Planquette, Robert (1848-1903). Compositeur \|Benoît, Jean-Christophe (1925-....). Baryton (voix) (Ischabod) \|Berton, Liliane (1929-2009). Soprano (Nelly) \|Dens, Michel (1911-2000). Baryton (voix) (Rip) \|Devos, Claude (19..-.... ; musicien). Ténor (Jack) \|Germain, Pierre (1923-1963). Baryton (voix) (Nick) \|Giovanetti, Julien (1914-1966). Baryton-basse (Derrick) \|Gressier, Jules (1897-1960). Direction d\'orchestre \|Linval, Monique. Soprano (Kate) \|Vivalda, Janette. Soprano (Jacinthe) \|Choeur Raymond Saint-Paul. Interprète \|Orchestre Colonne. Interprète \|Choeur Raymond Saint-Paul. Interprète \|Orchestre Colonne. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8800812h@"ORATORIO DE PAQUES / Jean-Sébastien BACH ; l\'Ensemble Choral et Symphonique de Stuttgart dir. Marcel COURAUD. \\\""CANTATE (Alt-Arie) N °200\\\"" \\\""Bekennen will ich\\\"" / Jean-Sébastien BACH ; Margaret BENCE, alto, et des Solistes instrumentaux dir. Marcel COURAUD"@1958@@@Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Couraud, Marcel (1912-1986). Direction d\'orchestre \|Bence, Margarethe (1930-....). Alto (voix) \|Ensemble vocal Marcel Couraud. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801477s@CLAUDE DEBUSSY : L\'OEUVRE SYMPHONIQUE ENREGISTREE SOUS LA DIRECTION DE D.E. INGHELBRECHT / Claude DEBUSSY ; l\'Orchestre National de la Radiodiffusion française dir. D.E. INGHELBRECHT@1962@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Inghelbrecht, Désiré Émile (1880-1965). Direction d\'orchestre \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Interprète \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801476c@CLAUDE DEBUSSY : L\'OEUVRE SYMPHONIQUE ENREGISTREE SOUS LA DIRECTION DE D.E. INGHELBRECHT@1962@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Legay, Henri (1920-1992). Ténor \|Joly, Jacqueline. Mezzo-soprano \|Inghelbrecht, Désiré Émile (1880-1965). Direction d\'orchestre \|Gorge, Madeleine. Soprano \|Cottret, Bernard (1923-2011). Baryton-basse \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Interprète \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801095b@Nocturnes / Claude Debussy, comp ; Chorale Marcel Briclot ; Orchestre National de la Radiodiffusion Française ; D.E Inghelbrecht, dir.. Prélude à l\'après-midi d\'un faune / Claude Debussy, comp. ; F. Dufrene, fl. ; Orchestre National de la Radiodiffusion Française ; D.E Inghelbrecht, dir.. Marche écossaise / Claude Debussy, comp. ; Orchestre National de la Radiodiffusion Française ; D.E Inghelbrecht, dir.@1954@musique instrumentale orchestrale|musique vocale avec choeur|@@Debussy, Claude (1862-1918). Compositeur \|Inghelbrecht, Désiré Émile (1880-1965). Direction d\'orchestre \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Orchestre \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Orchestre \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88017913@PRELUDES CELEBRES / Claude DEBUSSY ; Albert FERBER, piano@1958@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Ferber, Albert (1911-1987). Piano \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8800810p@BOLERO ; PAVANE POUR UNE INFANTE DEFUNTE ; MA MERE L\'OYE ; ALBORADA DEL GRACIOSO / Maurice RAVEL ; l\'Orchestre des Concerts Lamoureux dir. Vladimir GOLSCHMANN@1958@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Golschmann, Vladimir (1893-1972). Direction d\'orchestre \|Orchestre des concerts Lamoureux. Interprète \|Orchestre des concerts Lamoureux. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801645h@RECITAL DEBUSSY / SAMSON FRANCOIS, p@1962@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|François, Samson (1924-1970). Piano \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801853r@CONCERTO POUR TROIS PIANOS EN UT MAJEUR / Jean-Sébastien BACH ; l\'Orchestre du Théâtre des Champs-Elysées, dir. Arthur GOLDSCHMIDT ; aux pianos : Gisèle KUHN, Georgette ASTORG, Livia REV. CONCERTO POUR QUATRE PIANOS EN LA MINEUR / Jean-Sébastien BACH ; l\'Orchestre du Théâtre des Champs-Elysées, dir. Arthur GOLDSCHMIDT ; aux pianos : Gisèle KUHN, Georgette ASTORG, Livia REV ; Monique MERCIER. FUGUE EN SOL MINEUR / Jean-Sébastien BACH ; l\'Orchestre du Théâtre des Champs-Elysées, dir. Arthur GOLDSCHMIDT@1959@@@Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Rév, Lívia (1916-....). Piano \|Mercier, Monique (19..-.... ; pianiste). Piano \|Kuhn, Gisèle (1910-1996). Piano \|Goldschmidt, Arthur (19..-.... ; chef d\'orchestre). Direction d\'orchestre \|Astorg, Georgette. Interprète \|Théâtre des Champs-Élysées (Paris). Orchestre (1913-....). Interprète \|Théâtre des Champs-Élysées (Paris). Orchestre (1913-....). Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88060094@"CONCERTO N °2 EN MI MAJEUR, BWV 1042, pour violon et orchestre / Jean-Sébastien BACH ; Félix AYO, violon, et l\'Ensemble Instrumental \\\""I MUSICI\\\"". CONCERTO N °I EN LA MINEUR, BWV 1041, pour violon et orchestre / Jean-Sébastien BACH ; Roberto MICHELUCCI, violon, et l\'Ensemble Instrumental \\\""I MUSICI\\\"". CONCERTO POUR DEUX VIOLONS ET ORCHESTRE EN RE MINEUR, BWV 1043 / Jean-Sébastien BACH ; Roberto MICHELUCCI et Félix AYO, violons, avec l\'Ensemble Instrumental \\\""I MUSICI\\\"""@1959@@@Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Michelucci, Roberto (1922-....). Violon \|Ayo, Felix (1933-....). Violon \|I Musici (Rome). Orchestre \|I Musici (Rome). Orchestre \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8805949f@"CLAIR DE LUNE (Extrait de \\\""La Suite Bergamasque\\\"") ; REFLETS DANS L\'EAU (Extrait de \\\""Images\\\"", livre I) ; ESTAMPES (\\\""Pagodes\\\"" - \\\""Soirée dans Grenade\\\"" - \\\""Jardins sous la pluie\\\"") ; REVERIE ; DANSE (\\\""Tarentelle styrienne\\\"") ; BALLADE ; MASQUES ; NOCTURNE / Claude DEBUSSY ; Werner HAAS, piano"@1959@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Haas, Werner (1931-1976). Piano \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8805753n@SOUZAY CHANTE RAVEL / Maurice RAVEL ; Gérard SOUZAY, baryton, et l\'Orchestre de la Société des Concerts du Conservatoire dir. André VANDERNOOT@1958@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Vandernoot, André (1927-1991). Direction d\'orchestre \|Souzay, Gérard (1918-2004). Baryton (voix) \|Cordier, Robert (1916-....). Violoncelle \|Rampal, Jean-Pierre (1922-2000). Flûte \|Baldwin, Dalton (1931-....). Piano \|Société des concerts du Conservatoire (Paris). Interprète \|Société des concerts du Conservatoire (Paris). Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8805889m@ROBERT CASADESUS INTERPRETE LES PLUS BELLES PAGES POUR PIANO DE CLAUDE DEBUSSY et MAURICE RAVEL / Robert CASADESUS, piano@1959@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Casadesus, Robert (1899-1972). Piano \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8809240j@"Souvenirs sur la comédie Française (2) : \\\""Les Grands Tragédiens\\\"" / Mounet-Sully - Sarah Bernhardt - Silvain - Paul Mounet ; Georges LE ROY, Ex-Sociétaire de la Comédie-Française"@1956@@@Le Roy, Georges (1885-1965). Auteur ou responsable intellectuel \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8807115h@LA MER / Claude DEBUSSY ; l\'Orchestre du Concertgebouw d\'Amsterdam dir. Eduard van BEINUM. TROIS NOCTURNES POUR ORCHESTRE / Claude DEBUSSY ; le Choeur féminin du Collegium Musicum d\'Amsterdam dir. Toon VRANKEN ; l\'Orchestre du Concertgebouw d\'Amsterdam dir. Eduard van BEINUM ; (avec choeurs)@1962@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Beinum, Eduard van (1900-1959). Direction d\'orchestre \|Concertgebouworkest (Amsterdam). Interprète \|Concertgebouworkest (Amsterdam). Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88014786@CLAUDE DEBUSSY : L\'OEUVRE SYMPHONIQUE ENREGISTREE SOUS LA DIRECTION DE D.E. INGHELBRECHT / Claude DEBUSSY@1962@@@Inghelbrecht, Désiré Émile (1880-1965). Direction d\'orchestre \|Briclot, Marcel. Direction d\'orchestre \|Radiodiffusion-télévision française. Choeurs. Interprète \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Interprète \|Radiodiffusion-télévision française. Choeurs. Interprète \|Radiodiffusion-Télévision Française (Paris). Orchestre national. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8812407q@CHANSONS NAPOLITAINES / Enrico Caruso, ténor, avec accompagnement d\'orchestre@1958@@@Tosti, Paolo (1846-1916). Auteur ou responsable intellectuel \|Stulc. Auteur ou responsable intellectuel \|Ricciardi, Vincenzo (1873-1950). Auteur ou responsable intellectuel \|Pergolesi, Giovanni Battista (1710-1736). Auteur ou responsable intellectuel \|Leoncavallo, Ruggero (1857-1919). Auteur ou responsable intellectuel \|Godard, Benjamin (1849-1895). Auteur ou responsable intellectuel \|De Crescenzo, Vincenzo (1875-1964). Auteur ou responsable intellectuel \|De Crescenzo, Vincenzo (1875-1964). Auteur ou responsable intellectuel \|Ciociano, Michele Salvatore (1874-1944). Auteur ou responsable intellectuel \|Čajkovskij, Petr Ilʹič (1840-1893). Auteur ou responsable intellectuel \|Čajkovskij, Petr Ilʹič (1840-1893). Auteur ou responsable intellectuel \|Bracco, C. A. (1860-1905). Auteur ou responsable intellectuel \|Caruso, Enrico (1873-1921). Ténor \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801622h@LE PIANO FRANCAIS DE CHABRIER A DEBUSSY / MAGDA TAGLIAFERRO@1962@@@Séverac, Déodat de (1872-1921). Auteur ou responsable intellectuel \|Saint-Saëns, Camille (1835-1921). Auteur ou responsable intellectuel \|Hahn, Reynaldo (1874-1947). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Chabrier, Emmanuel (1841-1894). Auteur ou responsable intellectuel \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8807253j@RAVEL / BERNARD HAITINK, Dir.@1962@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Haitink, Bernard (1929-....). Direction d\'orchestre \|Concertgebouworkest (Amsterdam). Interprète \|Concertgebouworkest (Amsterdam). Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801438p@MELODIES DE CLAUDE DEBUSSY / Musique de Claude DEBUSSY ; Gérard SOUZAY, baryton - au piano : Dalton BALDWIN@1961@@@Debussy, Claude (1862-1918). Auteur du texte. Compositeur \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Souzay, Gérard (1918-2004). Baryton (voix) \|Baldwin, Dalton (1931-....). Piano \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88013212@L\'Oeuvre de Jean-Sébastien Bach : Série G : Oeuvres pour clavecin et clavicorde / Jean-Sébastien Bach ; Ralph Kirkpatrick, clavecin@1961@@@Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Kirkpatrick, Ralph (1911-1984). Clavecin \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88032020@Daphnis et Chloé : Suite N ° 2 (Lever du jour, Pantomine, Danse générale) ; Boléro ; La valse / Maurice Ravel ; l\'Orchestre Symphonique de Leipzig dir. Ernest Borsamsky@1956@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Borsamsky, Ernest. Direction d\'orchestre \|SYMPHONIE ORCHESTER. LEIPZIG. Interprète \|SYMPHONIE ORCHESTER. LEIPZIG. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8801320n@L\'Oeuvre de Jean-Sébastien Bach : Série G : oeuvres pour clavecin et clavicorde / Jean-Sébastien Bach ; Ralph Kirkpatrick, clavicorde@1961@@@Ososki, Ch.. Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Bach, Johann Sebastian (1685-1750). Auteur ou responsable intellectuel \|Kirkpatrick, Ralph (1911-1984). Clavicorde \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k88031210@RAPSODIE ESPAGNOLE ; ALBORADA DEL GRACIOSO ; PAVANE POUR UNE INFANTE DEFUNTE ; BOLERO ; LA VALSE / Maurice RAVEL ; Nouvelle Association Symphonique de Paris, Dir. René Leibowitz@1954@@@Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Ravel, Maurice (1875-1937). Auteur ou responsable intellectuel \|Leibowitz, René (1913-1972). Direction d\'orchestre \|Société des concerts symphoniques (Paris). Orchestre. Interprète \|Société des concerts symphoniques (Paris). Orchestre. Interprète \|@conditions spécifiques d'utilisation
ark:/12148/bpt6k8800987k@L\'Oeuvre de Jean-Sébastien Bach@1960@@@@conditions spécifiques d'utilisation
ark:/12148/bpt6k88017023@IMAGES ; CHILDREN\'S CORNER ; SUITE BERGAMASQUE ; DANSE / CLAUDE DEBUSSY ; JORG DEMUS@1962@@@Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Debussy, Claude (1862-1918). Auteur ou responsable intellectuel \|Demus, Jörg (1928-....). Piano \|@conditions spécifiques d'utilisation
